"","Fecha","campaign_id","Cantidad_llamadas"
"2676",2020-02-20,400001,91
"2677",2020-02-21,400001,94
"2678",2020-02-22,400001,32
"2679",2020-02-24,400001,67
"2680",2020-02-25,400001,128
"2681",2020-02-26,400001,155
"2682",2020-02-27,400001,21
"2683",2020-02-28,400001,92
"2684",2020-02-29,400001,41
"2685",2020-03-02,400001,88
"2686",2020-03-03,400001,102
"2687",2020-03-04,400001,77
"2688",2020-03-05,400001,101
"2689",2020-03-06,400001,64
"2690",2020-03-07,400001,24
"2691",2020-03-09,400001,118
"2692",2020-03-10,400001,117
"2693",2020-03-11,400001,68
"2694",2020-03-12,400001,69
"2695",2020-03-13,400001,96
"2696",2020-03-14,400001,19
"2697",2020-03-16,400001,98
"2698",2020-03-17,400001,76
"2699",2020-03-18,400001,131
"2700",2020-03-19,400001,84
"2701",2020-03-20,400001,102
"2702",2020-03-21,400001,12
"2703",2020-03-24,400001,86
"2704",2020-03-25,400001,44
"2705",2020-03-26,400001,64
"2706",2020-03-27,400001,33
"2707",2020-03-28,400001,35
"2708",2020-03-30,400001,25
"2709",2020-03-31,400001,6
"2710",2020-04-01,400001,9
"2711",2020-04-02,400001,6
"2712",2020-04-03,400001,24
"2713",2020-04-04,400001,19
"2714",2020-04-06,400001,19
"2715",2020-04-07,400001,7
"2716",2020-04-08,400001,14
"2717",2020-04-11,400001,2
"2718",2020-04-13,400001,32
"2719",2020-04-14,400001,32
"2720",2020-04-15,400001,38
"2721",2020-04-16,400001,12
"2722",2020-04-17,400001,33
"2723",2020-04-18,400001,6
"2724",2020-04-20,400001,30
"2725",2020-04-21,400001,25
"2726",2020-04-22,400001,45
"2727",2020-04-23,400001,19
"2728",2020-04-24,400001,32
"2729",2020-04-25,400001,3
"2730",2020-04-27,400001,13
"2731",2020-04-28,400001,27
"2732",2020-04-29,400001,19
"2733",2020-04-30,400001,39
"2734",2020-05-02,400001,2
"2735",2020-05-04,400001,53
"2736",2020-05-05,400001,32
"2737",2020-05-06,400001,17
"2738",2020-05-07,400001,35
"2739",2020-05-08,400001,33
"2740",2020-05-09,400001,2
"2741",2020-05-11,400001,25
"2742",2020-05-12,400001,60
"2743",2020-05-13,400001,23
"2744",2020-05-14,400001,40
"2745",2020-05-15,400001,25
"2746",2020-05-16,400001,5
"2747",2020-05-18,400001,30
"2748",2020-05-19,400001,19
"2749",2020-05-20,400001,28
"2750",2020-05-21,400001,35
"2751",2020-05-22,400001,28
"2752",2020-05-23,400001,14
"2753",2020-05-26,400001,49
"2754",2020-05-27,400001,36
"2755",2020-05-28,400001,51
"2756",2020-05-29,400001,61
"2757",2020-05-30,400001,13
"2758",2020-06-01,400001,45
"2759",2020-06-02,400001,43
"2760",2020-06-03,400001,57
"2761",2020-06-04,400001,68
"2762",2020-06-05,400001,67
"2763",2020-06-06,400001,13
"2764",2020-06-08,400001,44
"2765",2020-06-09,400001,40
"2766",2020-06-10,400001,43
"2767",2020-06-11,400001,39
"2768",2020-06-12,400001,42
"2769",2020-06-13,400001,13
"2770",2020-06-15,400001,3
"2771",2020-06-16,400001,40
"2772",2020-06-17,400001,31
"2773",2020-06-18,400001,45
"2774",2020-06-19,400001,40
"2775",2020-06-20,400001,13
"2776",2020-06-23,400001,46
"2777",2020-06-24,400001,49
"2778",2020-06-25,400001,50
"2779",2020-06-26,400001,34
"2780",2020-06-27,400001,2
"2781",2020-06-30,400001,38
"2782",2020-07-01,400001,61
"2783",2020-07-02,400001,40
"2784",2020-07-03,400001,31
"2785",2020-07-04,400001,16
"2786",2020-07-06,400001,59
"2787",2020-07-07,400001,46
"2788",2020-07-08,400001,72
"2789",2020-07-09,400001,57
"2790",2020-07-10,400001,66
"2791",2020-07-11,400001,17
"2792",2020-07-13,400001,53
"2793",2020-07-14,400001,76
"2794",2020-07-15,400001,32
"2795",2020-07-16,400001,55
"2796",2020-07-17,400001,72
"2797",2020-07-18,400001,49
"2798",2020-07-21,400001,128
"2799",2020-07-22,400001,145
"2800",2020-07-23,400001,63
"2801",2020-07-24,400001,46
"2802",2020-07-25,400001,14
"2803",2020-07-27,400001,16
"2804",2020-07-28,400001,38
"2805",2020-07-29,400001,39
"2806",2020-07-30,400001,38
"2807",2020-07-31,400001,35
"2808",2020-08-01,400001,11
"2809",2020-08-03,400001,41
"2810",2020-08-04,400001,25
"2811",2020-08-05,400001,46
"2812",2020-08-06,400001,44
"2813",2020-08-08,400001,2
"2814",2020-08-10,400001,31
"2815",2020-08-11,400001,50
"2816",2020-08-12,400001,67
"2817",2020-08-13,400001,45
"2818",2020-08-14,400001,74
"2819",2020-08-15,400001,2
"2820",2020-08-18,400001,56
"2821",2020-08-19,400001,70
"2822",2020-08-20,400001,83
"2823",2020-08-21,400001,51
"2824",2020-08-22,400001,2
"2825",2020-08-24,400001,69
"2826",2020-08-25,400001,63
"2827",2020-08-26,400001,49
"2828",2020-08-27,400001,33
"2829",2020-08-28,400001,2
"2830",2019-01-02,515151,63
"2831",2019-01-03,515151,82
"2832",2019-01-04,515151,79
"2833",2019-01-05,515151,36
"2834",2019-01-08,515151,70
"2835",2019-01-09,515151,87
"2836",2019-01-10,515151,72
"2837",2019-01-11,515151,97
"2838",2019-01-12,515151,48
"2839",2019-01-14,515151,79
"2840",2019-01-15,515151,82
"2841",2019-01-16,515151,90
"2842",2019-01-17,515151,60
"2843",2019-01-18,515151,98
"2844",2019-01-19,515151,35
"2845",2019-01-21,515151,88
"2846",2019-01-22,515151,81
"2847",2019-01-23,515151,81
"2848",2019-01-24,515151,78
"2849",2019-01-25,515151,74
"2850",2019-01-26,515151,24
"2851",2019-01-28,515151,86
"2852",2019-01-29,515151,85
"2853",2019-01-30,515151,79
"2854",2019-01-31,515151,75
"2855",2019-02-01,515151,69
"2856",2019-02-02,515151,22
"2857",2019-02-04,515151,95
"2858",2019-02-05,515151,127
"2859",2019-02-06,515151,75
"2860",2019-02-07,515151,101
"2861",2019-02-08,515151,103
"2862",2019-02-09,515151,27
"2863",2019-02-11,515151,101
"2864",2019-02-12,515151,118
"2865",2019-02-13,515151,97
"2866",2019-02-14,515151,77
"2867",2019-02-15,515151,82
"2868",2019-02-16,515151,22
"2869",2019-02-18,515151,103
"2870",2019-02-19,515151,135
"2871",2019-02-20,515151,91
"2872",2019-02-21,515151,166
"2873",2019-02-22,515151,163
"2874",2019-02-23,515151,41
"2875",2019-02-25,515151,122
"2876",2019-02-26,515151,104
"2877",2019-02-27,515151,182
"2878",2019-02-28,515151,119
"2879",2019-03-01,515151,85
"2880",2019-03-02,515151,23
"2881",2019-03-04,515151,93
"2882",2019-03-05,515151,108
"2883",2019-03-06,515151,87
"2884",2019-03-07,515151,103
"2885",2019-03-08,515151,102
"2886",2019-03-09,515151,29
"2887",2019-03-11,515151,97
"2888",2019-03-12,515151,77
"2889",2019-03-13,515151,79
"2890",2019-03-14,515151,86
"2891",2019-03-15,515151,86
"2892",2019-03-16,515151,29
"2893",2019-03-18,515151,74
"2894",2019-03-19,515151,96
"2895",2019-03-20,515151,68
"2896",2019-03-21,515151,72
"2897",2019-03-22,515151,108
"2898",2019-03-23,515151,28
"2899",2019-03-26,515151,109
"2900",2019-03-27,515151,77
"2901",2019-03-28,515151,109
"2902",2019-03-29,515151,62
"2903",2019-03-30,515151,27
"2904",2019-04-01,515151,100
"2905",2019-04-02,515151,102
"2906",2019-04-03,515151,83
"2907",2019-04-04,515151,72
"2908",2019-04-05,515151,79
"2909",2019-04-06,515151,37
"2910",2019-04-08,515151,80
"2911",2019-04-09,515151,98
"2912",2019-04-10,515151,85
"2913",2019-04-11,515151,83
"2914",2019-04-12,515151,90
"2915",2019-04-13,515151,35
"2916",2019-04-15,515151,72
"2917",2019-04-16,515151,67
"2918",2019-04-17,515151,58
"2919",2019-04-19,515151,2
"2920",2019-04-20,515151,12
"2921",2019-04-22,515151,70
"2922",2019-04-23,515151,86
"2923",2019-04-24,515151,96
"2924",2019-04-25,515151,93
"2925",2019-04-26,515151,98
"2926",2019-04-27,515151,40
"2927",2019-04-29,515151,112
"2928",2019-04-30,515151,83
"2929",2019-05-02,515151,79
"2930",2019-05-03,515151,89
"2931",2019-05-04,515151,36
"2932",2019-05-06,515151,104
"2933",2019-05-07,515151,65
"2934",2019-05-08,515151,92
"2935",2019-05-09,515151,86
"2936",2019-05-10,515151,70
"2937",2019-05-11,515151,30
"2938",2019-05-13,515151,98
"2939",2019-05-14,515151,86
"2940",2019-05-15,515151,76
"2941",2019-05-16,515151,73
"2942",2019-05-17,515151,91
"2943",2019-05-18,515151,41
"2944",2019-05-20,515151,82
"2945",2019-05-21,515151,73
"2946",2019-05-22,515151,84
"2947",2019-05-23,515151,77
"2948",2019-05-24,515151,81
"2949",2019-05-25,515151,38
"2950",2019-05-27,515151,90
"2951",2019-05-28,515151,87
"2952",2019-05-29,515151,76
"2953",2019-05-30,515151,91
"2954",2019-05-31,515151,122
"2955",2019-06-01,515151,44
"2956",2019-06-04,515151,100
"2957",2019-06-05,515151,108
"2958",2019-06-06,515151,77
"2959",2019-06-07,515151,73
"2960",2019-06-08,515151,21
"2961",2019-06-10,515151,62
"2962",2019-06-11,515151,81
"2963",2019-06-12,515151,77
"2964",2019-06-13,515151,79
"2965",2019-06-14,515151,68
"2966",2019-06-15,515151,37
"2967",2019-06-17,515151,89
"2968",2019-06-18,515151,76
"2969",2019-06-19,515151,69
"2970",2019-06-20,515151,51
"2971",2019-06-21,515151,67
"2972",2019-06-22,515151,31
"2973",2019-06-25,515151,86
"2974",2019-06-26,515151,114
"2975",2019-06-27,515151,76
"2976",2019-06-28,515151,71
"2977",2019-06-29,515151,32
"2978",2019-07-02,515151,119
"2979",2019-07-03,515151,100
"2980",2019-07-04,515151,103
"2981",2019-07-05,515151,90
"2982",2019-07-06,515151,34
"2983",2019-07-08,515151,105
"2984",2019-07-09,515151,123
"2985",2019-07-10,515151,93
"2986",2019-07-11,515151,80
"2987",2019-07-12,515151,93
"2988",2019-07-13,515151,38
"2989",2019-07-15,515151,95
"2990",2019-07-16,515151,90
"2991",2019-07-17,515151,111
"2992",2019-07-18,515151,91
"2993",2019-07-19,515151,77
"2994",2019-07-20,515151,5
"2995",2019-07-22,515151,88
"2996",2019-07-23,515151,85
"2997",2019-07-24,515151,99
"2998",2019-07-25,515151,84
"2999",2019-07-26,515151,76
"3000",2019-07-27,515151,30
"3001",2019-07-29,515151,95
"3002",2019-07-30,515151,117
"3003",2019-07-31,515151,60
"3004",2019-08-01,515151,84
"3005",2019-08-02,515151,83
"3006",2019-08-03,515151,20
"3007",2019-08-05,515151,73
"3008",2019-08-06,515151,84
"3009",2019-08-08,515151,79
"3010",2019-08-09,515151,73
"3011",2019-08-10,515151,24
"3012",2019-08-12,515151,79
"3013",2019-08-13,515151,94
"3014",2019-08-14,515151,78
"3015",2019-08-15,515151,86
"3016",2019-08-16,515151,95
"3017",2019-08-17,515151,40
"3018",2019-08-20,515151,74
"3019",2019-08-21,515151,131
"3020",2019-08-22,515151,107
"3021",2019-08-23,515151,84
"3022",2019-08-24,515151,35
"3023",2019-08-26,515151,84
"3024",2019-08-27,515151,104
"3025",2019-08-28,515151,96
"3026",2019-08-29,515151,85
"3027",2019-08-30,515151,72
"3028",2019-08-31,515151,38
"3029",2019-09-02,515151,106
"3030",2019-09-03,515151,107
"3031",2019-09-04,515151,112
"3032",2019-09-05,515151,80
"3033",2019-09-06,515151,83
"3034",2019-09-07,515151,32
"3035",2019-09-09,515151,85
"3036",2019-09-10,515151,121
"3037",2019-09-11,515151,92
"3038",2019-09-12,515151,90
"3039",2019-09-13,515151,55
"3040",2019-09-14,515151,29
"3041",2019-09-16,515151,89
"3042",2019-09-17,515151,79
"3043",2019-09-18,515151,89
"3044",2019-09-19,515151,80
"3045",2019-09-20,515151,94
"3046",2019-09-21,515151,37
"3047",2019-09-23,515151,62
"3048",2019-09-24,515151,70
"3049",2019-09-25,515151,65
"3050",2019-11-13,515151,61
"3051",2019-11-14,515151,57
"3052",2019-11-15,515151,60
"3053",2019-11-16,515151,30
"3054",2019-11-18,515151,62
"3055",2019-11-19,515151,83
"3056",2019-11-20,515151,72
"3057",2019-11-21,515151,47
"3058",2019-11-22,515151,78
"3059",2019-11-23,515151,21
"3060",2019-11-25,515151,96
"3061",2019-11-26,515151,87
"3062",2019-11-27,515151,28
"3063",2019-11-28,515151,86
"3064",2019-11-29,515151,98
"3065",2019-11-30,515151,22
"3066",2019-12-02,515151,87
"3067",2019-12-03,515151,102
"3068",2019-12-04,515151,57
"3069",2019-12-05,515151,101
"3070",2019-12-06,515151,80
"3071",2019-12-07,515151,32
"3072",2019-12-09,515151,61
"3073",2019-12-10,515151,85
"3074",2019-12-11,515151,77
"3075",2019-12-12,515151,75
"3076",2019-12-13,515151,84
"3077",2019-12-14,515151,16
"3078",2019-12-16,515151,77
"3079",2019-12-17,515151,82
"3080",2019-12-18,515151,122
"3081",2019-12-19,515151,86
"3082",2019-12-20,515151,64
"3083",2019-12-21,515151,42
"3084",2019-12-23,515151,74
"3085",2019-12-24,515151,15
"3086",2019-12-26,515151,49
"3087",2019-12-27,515151,66
"3088",2019-12-28,515151,31
"3089",2019-12-30,515151,68
"3090",2019-12-31,515151,20
"3091",2020-01-02,515151,46
"3092",2020-01-03,515151,52
"3093",2020-01-04,515151,18
"3094",2020-01-07,515151,108
"3095",2020-01-08,515151,78
"3096",2020-01-09,515151,70
"3097",2020-01-10,515151,73
"3098",2020-01-11,515151,21
"3099",2020-01-13,515151,90
"3100",2020-01-14,515151,77
"3101",2020-01-15,515151,89
"3102",2020-01-16,515151,56
"3103",2020-01-17,515151,84
"3104",2020-01-18,515151,28
"3105",2020-01-20,515151,110
"3106",2020-01-21,515151,114
"3107",2020-01-22,515151,115
"3108",2020-01-23,515151,115
"3109",2020-01-24,515151,108
"3110",2020-01-25,515151,42
"3111",2020-01-27,515151,122
"3112",2020-01-28,515151,99
"3113",2020-01-29,515151,93
"3114",2020-01-30,515151,129
"3115",2020-01-31,515151,110
"3116",2020-02-01,515151,64
"3117",2020-02-03,515151,109
"3118",2020-02-04,515151,106
"3119",2020-02-05,515151,137
"3120",2020-02-06,515151,123
"3121",2020-02-07,515151,98
"3122",2020-02-08,515151,68
"3123",2020-02-10,515151,103
"3124",2020-02-11,515151,128
"3125",2020-02-12,515151,132
"3126",2020-02-13,515151,113
"3127",2020-02-14,515151,138
"3128",2020-02-15,515151,78
"3129",2020-02-17,515151,131
"3130",2020-02-18,515151,152
"3131",2020-02-19,515151,158
"3132",2020-02-20,515151,86
"3133",2020-02-21,515151,76
"3134",2020-02-22,515151,35
"3135",2020-02-24,515151,84
"3136",2020-02-25,515151,92
"3137",2020-02-26,515151,115
"3138",2020-02-27,515151,8
"3139",2020-02-28,515151,80
"3140",2020-02-29,515151,41
"3141",2020-03-02,515151,73
"3142",2020-03-03,515151,97
"3143",2020-03-04,515151,69
"3144",2020-03-05,515151,96
"3145",2020-03-06,515151,77
"3146",2020-03-07,515151,37
"3147",2020-03-09,515151,77
"3148",2020-03-10,515151,62
"3149",2020-03-11,515151,81
"3150",2020-03-12,515151,62
"3151",2020-03-13,515151,98
"3152",2020-03-14,515151,41
"3153",2020-03-16,515151,107
"3154",2020-03-17,515151,78
"3155",2020-03-18,515151,10
"3156",2020-03-19,515151,10
"3157",2020-03-20,515151,1
"3158",2020-03-24,515151,1
"3159",2020-03-25,515151,1
"3160",2020-04-27,515151,1
"3161",2020-04-28,515151,5
"3162",2020-05-02,515151,6
"3163",2019-01-09,616161,9
"3164",2019-01-16,616161,6
"3165",2019-01-21,616161,4
"3166",2019-01-23,616161,4
"3167",2019-01-30,616161,4
"3168",2019-02-01,616161,13
"3169",2019-02-18,616161,19
"3170",2019-02-25,616161,34
"3171",2019-02-26,616161,4
"3172",2019-02-28,616161,2
"3173",2019-03-01,616161,8
"3174",2019-03-05,616161,30
"3175",2019-03-11,616161,1
"3176",2019-03-20,616161,4
"3177",2019-03-26,616161,2
"3178",2019-03-27,616161,13
"3179",2019-04-16,616161,9
"3180",2019-04-17,616161,3
"3181",2019-04-25,616161,2
"3182",2019-04-26,616161,27
"3183",2019-04-27,616161,5
"3184",2019-04-29,616161,3
"3185",2019-05-02,616161,4
"3186",2019-05-14,616161,1
"3187",2019-08-15,616161,1
"3188",2019-08-16,616161,1
"3189",2019-08-17,616161,1
"3190",2019-08-21,616161,29
"3191",2019-08-22,616161,16
"3192",2019-08-23,616161,106
"3193",2019-08-24,616161,38
"3194",2019-08-26,616161,80
"3195",2019-08-27,616161,115
"3196",2019-08-28,616161,90
"3197",2019-08-29,616161,81
"3198",2019-08-31,616161,54
"3199",2019-09-02,616161,128
"3200",2019-09-03,616161,106
"3201",2019-09-04,616161,109
"3202",2019-09-05,616161,96
"3203",2019-09-06,616161,105
"3204",2019-09-09,616161,85
"3205",2019-09-10,616161,78
"3206",2019-09-11,616161,79
"3207",2019-09-12,616161,89
"3208",2019-09-13,616161,60
"3209",2019-09-14,616161,46
"3210",2019-09-16,616161,83
"3211",2019-09-17,616161,88
"3212",2019-09-18,616161,79
"3213",2019-09-19,616161,77
"3214",2019-09-20,616161,88
"3215",2019-09-21,616161,43
"3216",2019-09-23,616161,103
"3217",2019-09-24,616161,90
"3218",2019-09-25,616161,99
"3219",2019-11-13,616161,3
"3220",2019-11-15,616161,1
"3221",2019-11-20,616161,1
"3222",2019-11-22,616161,1
"3223",2019-11-25,616161,4
"3224",2019-12-02,616161,1
"3225",2019-12-04,616161,43
"3226",2019-12-09,616161,9
"3227",2020-01-20,616161,30
"3228",2020-02-18,616161,12
"3229",2020-02-19,616161,9
"3230",2020-02-25,616161,4
"3231",2020-03-09,616161,2
"3232",2020-04-03,616161,5
"3233",2020-04-28,616161,6
"3234",2020-05-08,616161,2
"3235",2020-06-01,616161,3
"3236",2020-07-16,616161,6
"3237",2020-07-27,616161,23
"3238",2020-07-28,616161,35
"3239",2020-07-29,616161,30
"3240",2020-07-30,616161,27
"3241",2020-07-31,616161,27
"3242",2020-08-01,616161,16
"3243",2020-08-03,616161,35
"3244",2020-08-04,616161,30
"3245",2020-08-05,616161,37
"3246",2020-08-06,616161,33
"3247",2020-08-10,616161,58
"3248",2020-08-11,616161,59
"3249",2020-08-12,616161,71
"3250",2020-08-13,616161,79
"3251",2020-08-14,616161,83
"3252",2020-08-15,616161,17
"3253",2020-08-17,616161,10
"3254",2020-08-18,616161,72
"3255",2020-08-19,616161,81
"3256",2020-08-20,616161,65
"3257",2020-08-21,616161,72
"3258",2020-08-24,616161,77
"3259",2020-08-25,616161,82
"3260",2020-08-26,616161,62
"3261",2020-08-27,616161,71
"3262",2020-08-28,616161,6
"3263",2020-03-31,1010200,1
"3264",2020-04-03,1010200,7
"3265",2020-04-06,1010200,4
"3266",2020-04-15,1010200,3
"3267",2020-05-06,4040420,7
"3268",2019-01-02,5000001,7
"3269",2019-01-03,5000001,3
"3270",2019-01-04,5000001,8
"3271",2019-01-08,5000001,6
"3272",2019-01-09,5000001,4
"3273",2019-01-10,5000001,6
"3274",2019-01-11,5000001,6
"3275",2019-01-14,5000001,5
"3276",2019-01-15,5000001,4
"3277",2019-01-16,5000001,10
"3278",2019-01-17,5000001,6
"3279",2019-01-18,5000001,3
"3280",2019-02-04,5000001,4
"3281",2019-02-05,5000001,6
"3282",2019-02-06,5000001,7
"3283",2019-02-07,5000001,2
"3284",2019-02-08,5000001,4
"3285",2019-02-11,5000001,5
"3286",2019-02-12,5000001,6
"3287",2019-02-13,5000001,3
"3288",2019-02-14,5000001,3
"3289",2019-02-15,5000001,7
"3290",2019-02-18,5000001,5
"3291",2019-02-19,5000001,8
"3292",2019-02-21,5000001,8
"3293",2019-02-22,5000001,4
"3294",2019-02-25,5000001,5
"3295",2019-02-26,5000001,5
"3296",2019-02-27,5000001,182
"3297",2019-02-28,5000001,41
"3298",2019-03-01,5000001,3
"3299",2019-03-04,5000001,8
"3300",2019-03-05,5000001,5
"3301",2019-03-06,5000001,4
"3302",2019-03-07,5000001,6
"3303",2019-03-08,5000001,11
"3304",2019-03-11,5000001,7
"3305",2019-03-12,5000001,11
"3306",2019-03-13,5000001,7
"3307",2019-03-14,5000001,6
"3308",2019-03-15,5000001,4
"3309",2019-03-18,5000001,5
"3310",2019-03-19,5000001,8
"3311",2019-03-20,5000001,4
"3312",2019-03-21,5000001,9
"3313",2019-03-22,5000001,4
"3314",2019-03-26,5000001,5
"3315",2019-03-27,5000001,6
"3316",2019-03-28,5000001,6
"3317",2019-04-01,5000001,6
"3318",2019-04-02,5000001,8
"3319",2019-04-03,5000001,10
"3320",2019-04-04,5000001,13
"3321",2019-04-05,5000001,12
"3322",2019-04-08,5000001,10
"3323",2019-04-09,5000001,13
"3324",2019-04-10,5000001,14
"3325",2019-04-11,5000001,13
"3326",2019-04-12,5000001,27
"3327",2019-04-15,5000001,19
"3328",2019-04-16,5000001,10
"3329",2019-04-17,5000001,15
"3330",2019-04-22,5000001,18
"3331",2019-04-23,5000001,117
"3332",2019-04-24,5000001,268
"3333",2019-04-25,5000001,597
"3334",2019-04-26,5000001,9
"3335",2019-04-29,5000001,204
"3336",2019-04-30,5000001,313
"3337",2019-05-02,5000001,146
"3338",2019-05-03,5000001,109
"3339",2019-05-06,5000001,318
"3340",2019-05-07,5000001,672
"3341",2019-05-08,5000001,551
"3342",2019-05-09,5000001,334
"3343",2019-05-10,5000001,350
"3344",2019-05-13,5000001,846
"3345",2019-05-14,5000001,784
"3346",2019-05-15,5000001,1307
"3347",2019-05-16,5000001,1095
"3348",2019-05-17,5000001,881
"3349",2019-05-20,5000001,633
"3350",2019-05-21,5000001,1261
"3351",2019-05-22,5000001,1217
"3352",2019-05-23,5000001,769
"3353",2019-05-24,5000001,1268
"3354",2019-05-27,5000001,1029
"3355",2019-05-28,5000001,1194
"3356",2019-05-29,5000001,1033
"3357",2019-05-30,5000001,996
"3358",2019-05-31,5000001,269
"3359",2019-06-04,5000001,639
"3360",2019-06-05,5000001,494
"3361",2019-06-06,5000001,663
"3362",2019-06-07,5000001,366
"3363",2019-06-10,5000001,570
"3364",2019-06-11,5000001,273
"3365",2019-06-12,5000001,554
"3366",2019-06-13,5000001,499
"3367",2019-06-14,5000001,474
"3368",2019-06-17,5000001,408
"3369",2019-06-18,5000001,421
"3370",2019-06-19,5000001,459
"3371",2019-06-20,5000001,452
"3372",2019-06-21,5000001,417
"3373",2019-06-25,5000001,578
"3374",2019-06-26,5000001,320
"3375",2019-06-27,5000001,286
"3376",2019-06-28,5000001,191
"3377",2019-07-02,5000001,674
"3378",2019-07-03,5000001,404
"3379",2019-07-04,5000001,302
"3380",2019-07-05,5000001,299
"3381",2019-07-08,5000001,383
"3382",2019-07-09,5000001,258
"3383",2019-07-10,5000001,283
"3384",2019-07-11,5000001,313
"3385",2019-07-12,5000001,155
"3386",2019-07-15,5000001,164
"3387",2019-07-16,5000001,49
"3388",2019-07-17,5000001,110
"3389",2019-07-18,5000001,158
"3390",2019-07-19,5000001,288
"3391",2019-07-22,5000001,366
"3392",2019-07-23,5000001,820
"3393",2019-07-24,5000001,308
"3394",2019-07-25,5000001,456
"3395",2019-07-26,5000001,177
"3396",2019-07-29,5000001,507
"3397",2019-07-30,5000001,960
"3398",2019-07-31,5000001,393
"3399",2019-08-01,5000001,352
"3400",2019-08-02,5000001,199
"3401",2019-08-05,5000001,397
"3402",2019-08-06,5000001,344
"3403",2019-08-08,5000001,284
"3404",2019-08-09,5000001,260
"3405",2019-08-12,5000001,439
"3406",2019-08-13,5000001,485
"3407",2019-08-14,5000001,248
"3408",2019-08-15,5000001,196
"3409",2019-08-16,5000001,174
"3410",2019-08-20,5000001,355
"3411",2019-08-21,5000001,276
"3412",2019-08-22,5000001,204
"3413",2019-08-23,5000001,126
"3414",2019-08-26,5000001,316
"3415",2019-08-27,5000001,492
"3416",2019-08-28,5000001,444
"3417",2019-08-29,5000001,495
"3418",2019-08-30,5000001,206
"3419",2019-09-02,5000001,336
"3420",2019-09-03,5000001,265
"3421",2019-09-04,5000001,238
"3422",2019-09-05,5000001,95
"3423",2019-09-06,5000001,332
"3424",2019-09-09,5000001,227
"3425",2019-09-10,5000001,365
"3426",2019-09-11,5000001,235
"3427",2019-09-12,5000001,392
"3428",2019-09-13,5000001,703
"3429",2019-09-16,5000001,1080
"3430",2019-09-17,5000001,408
"3431",2019-09-18,5000001,259
"3432",2019-09-19,5000001,242
"3433",2019-09-20,5000001,367
"3434",2019-09-23,5000001,457
"3435",2019-09-24,5000001,271
"3436",2019-09-25,5000001,356
"3437",2019-11-13,5000001,174
"3438",2019-11-14,5000001,240
"3439",2019-11-15,5000001,241
"3440",2019-11-18,5000001,365
"3441",2019-11-19,5000001,267
"3442",2019-11-20,5000001,328
"3443",2019-11-22,5000001,133
"3444",2019-11-25,5000001,203
"3445",2019-11-26,5000001,252
"3446",2019-11-27,5000001,22
"3447",2019-11-28,5000001,274
"3448",2019-11-29,5000001,316
"3449",2019-12-02,5000001,257
"3450",2019-12-03,5000001,218
"3451",2019-12-04,5000001,190
"3452",2019-12-05,5000001,200
"3453",2019-12-06,5000001,115
"3454",2019-12-09,5000001,301
"3455",2019-12-10,5000001,268
"3456",2019-12-11,5000001,158
"3457",2019-12-12,5000001,316
"3458",2019-12-13,5000001,321
"3459",2019-12-16,5000001,278
"3460",2019-12-17,5000001,267
"3461",2019-12-18,5000001,206
"3462",2019-12-19,5000001,225
"3463",2019-12-20,5000001,81
"3464",2019-12-23,5000001,227
"3465",2019-12-24,5000001,13
"3466",2019-12-26,5000001,180
"3467",2019-12-27,5000001,141
"3468",2019-12-30,5000001,136
"3469",2019-12-31,5000001,11
"3470",2020-01-02,5000001,52
"3471",2020-01-03,5000001,48
"3472",2020-01-07,5000001,125
"3473",2020-01-08,5000001,156
"3474",2020-01-09,5000001,185
"3475",2020-01-10,5000001,168
"3476",2020-01-13,5000001,338
"3477",2020-01-14,5000001,269
"3478",2020-01-15,5000001,411
"3479",2020-01-16,5000001,325
"3480",2020-01-17,5000001,191
"3481",2020-01-20,5000001,290
"3482",2020-01-21,5000001,139
"3483",2020-01-22,5000001,278
"3484",2020-01-23,5000001,136
"3485",2020-01-24,5000001,353
"3486",2020-01-27,5000001,287
"3487",2020-01-28,5000001,306
"3488",2020-01-29,5000001,202
"3489",2020-01-30,5000001,161
"3490",2020-01-31,5000001,219
"3491",2020-02-03,5000001,167
"3492",2020-02-04,5000001,263
"3493",2020-02-05,5000001,311
"3494",2020-02-06,5000001,195
"3495",2020-02-07,5000001,207
"3496",2020-02-10,5000001,395
"3497",2020-02-11,5000001,309
"3498",2020-02-12,5000001,191
"3499",2020-02-13,5000001,122
"3500",2020-02-14,5000001,167
"3501",2020-02-17,5000001,359
"3502",2020-02-18,5000001,240
"3503",2020-02-19,5000001,175
"3504",2020-02-20,5000001,124
"3505",2020-02-21,5000001,62
"3506",2020-02-24,5000001,223
"3507",2020-02-25,5000001,167
"3508",2020-02-26,5000001,223
"3509",2020-02-27,5000001,28
"3510",2020-02-28,5000001,123
"3511",2020-03-02,5000001,209
"3512",2020-03-03,5000001,90
"3513",2020-03-04,5000001,97
"3514",2020-03-05,5000001,172
"3515",2020-03-06,5000001,202
"3516",2020-03-09,5000001,189
"3517",2020-03-10,5000001,290
"3518",2020-03-11,5000001,443
"3519",2020-03-12,5000001,333
"3520",2020-03-13,5000001,342
"3521",2020-03-16,5000001,167
"3522",2020-03-17,5000001,315
"3523",2020-03-18,5000001,248
"3524",2020-03-19,5000001,295
"3525",2020-03-20,5000001,98
"3526",2020-03-24,5000001,108
"3527",2020-03-25,5000001,85
"3528",2020-03-26,5000001,67
"3529",2020-03-27,5000001,46
"3530",2020-03-30,5000001,30
"3531",2020-03-31,5000001,30
